File,5.2,5.3,5.4,5.5,5.6,7.0,7.1,7.2,7.3,7.4,8.0,8.1,8.2
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/TraverserFactory.php,0.6328125,0.796875,0.796875,0.796875,0.80208333333333,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Quirks.php,0.88625,0.92347222222222,0.92625,0.93458333333333,0.93541666666667,0.94270833333333,0.94375,0.94375,0.94375,0.94583333333333,0.94583333333333,0.94583333333333,0.94583333333333
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/Superclass/SuperclassInformationRegistrar.php,0.63153894080997,0.73299065420561,0.73299065420561,0.79915887850467,0.79915887850467,0.79915887850467,0.7992523364486,0.7992523364486,0.7992523364486,0.7992523364486,0.7992523364486,0.7992523364486,0.7992523364486
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/Superclass/SuperclassInformation.php,0.80980392156863,0.85098039215686,0.85098039215686,0.85098039215686,0.85098039215686,0.88235294117647,0.88235294117647,0.88235294117647,0.88235294117647,0.88235294117647,0.88235294117647,0.88235294117647,0.88235294117647
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/LanguageLevel/LanguageLevelInformationRegistrar.php,0.67221152986978,0.76392318481967,0.76427969105853,0.7886335235006,0.78867313530491,0.79937567795499,0.80139066331966,0.80139066331966,0.80139066331966,0.80139066331966,0.8078431372549,0.8078431372549,0.8078431372549
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/LanguageLevel/LanguageLevelInformation.php,0.61040816326531,0.77102040816326,0.77102040816326,0.77102040816326,0.77102040816326,0.77714285714286,0.78571428571429,0.78571428571429,0.78571428571429,0.78571428571429,0.8,0.8,0.8
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/SubNode/SubNodeDefinition.php,0.8450687982184,0.90001193032689,0.9026366022429,0.9026366022429,0.90736101169172,0.91535433070866,0.91797900262467,0.91797900262467,0.91797900262467,0.91863517060367,0.92125984251968,0.92125984251968,0.92125984251968
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/SubNode/SubNodeInformationRegistrar.php,0.70505682368828,0.78710758535736,0.79019877546555,0.83270263945319,0.83270263945319,0.83347230130969,0.83351094118604,0.83351094118604,0.83351094118604,0.83351094118604,0.83655332302937,0.83655332302937,0.83655332302937
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/SubNode/SubNodeInformation.php,0.72069623489723,0.82553408284295,0.82962127630344,0.84460765232524,0.84673558796816,0.85633381417962,0.85633381417962,0.85633381417962,0.85633381417962,0.85649409627611,0.85740236148956,0.85740236148956,0.85740236148956
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/NodeInformationMapping.php,0.81037597834833,0.87063492063492,0.87777777777778,0.87777777777778,0.87981859410431,0.8843537414966,0.88503401360544,0.88503401360544,0.88503401360544,0.88571428571429,0.88333333333333,0.88333333333333,0.88333333333333
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/NodeInformationMappingFactory.php,0.5875,0.77333333333333,0.77333333333333,0.77333333333333,0.77333333333333,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/Subclass/SubclassInformationRegistrar.php,0.63340401898415,0.72591638897304,0.75272644653135,0.81664647076643,0.81664647076643,0.81664647076643,0.81672220539231,0.81672220539231,0.81672220539231,0.81672220539231,0.81672220539231,0.81672220539231,0.81672220539231
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/NodeInformation/Subclass/SubclassInformation.php,0.77604166666667,0.86458333333333,0.86458333333333,0.86458333333333,0.86458333333333,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Modernity.php,0.71532467532468,0.83137142857143,0.83737142857143,0.83737142857143,0.83765714285714,0.84171428571429,0.84228571428571,0.84228571428571,0.84228571428571,0.84257142857143,0.8412380952381,0.84266666666667,0.84266666666667
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Enums/LanguageLevel.php,0.79317818269289,0.86453957372233,0.86453957372233,0.87283832890905,0.87402386536429,0.87402386536429,0.87492590397155,0.87492590397155,0.87492590397155,0.87907528156491,0.87769215570045,0.87828492392808,0.87828492392808
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/ServiceContainer.php,0.5530303030303,0.75757575757576,0.75757575757576,0.75757575757576,0.75757575757576,0.77272727272727,0.77272727272727,0.77272727272727,0.77272727272727,0.77272727272727,0.77272727272727,0.77272727272727,0.77272727272727
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Visitors/ModernityVisitor.php,0.80776342451874,0.86596588990206,0.87926376224249,0.87926376224249,0.88002364066194,0.8806146572104,0.8806146572104,0.8806146572104,0.8806146572104,0.88297872340426,0.88297872340426,0.88297872340426,0.88297872340426
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Visitors/LanguageLevelVisitor.php,0.70725623582766,0.83690476190476,0.83690476190476,0.84285714285714,0.84285714285714,0.84285714285714,0.84285714285714,0.84285714285714,0.84285714285714,0.8452380952381,0.8452380952381,0.8452380952381,0.8452380952381
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Data/LanguageLevelTuple.php,0.79147953131909,0.86439593827457,0.87231150555689,0.87231150555689,0.87297113616375,0.87483009514672,0.87530982649716,0.87530982649716,0.87530982649716,0.8768689533861,0.8768689533861,0.8768689533861,0.8768689533861
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Data/LanguageLevelCounter.php,0.80865751334859,0.87368421052632,0.87368421052632,0.87368421052632,0.87368421052632,0.87602339181287,0.88304093567251,0.88304093567251,0.88304093567251,0.88421052631579,0.88421052631579,0.88421052631579,0.88421052631579
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Data/NodeCounter.php,0.82546477850399,0.88622004357298,0.88992374727669,0.89362745098039,0.89362745098039,0.89722222222222,0.89814814814815,0.89814814814815,0.89814814814815,0.9,0.9037037037037,0.9037037037037,0.9037037037037
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Data/SubNodeCounter.php,0.78818547497412,0.86824142749651,0.86937009566806,0.87049876383962,0.87114371708051,0.87208427389014,0.87227238525207,0.87227238525207,0.87227238525207,0.87283671933785,0.87414076953105,0.87414076953105,0.87414076953105
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Contracts/NodeInformation.php,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Contracts/NodeInformationRegistrar.php,0.5,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769,0.69230769230769
/home/wouter/git/utwente/module12/PHP-Modernity-Signature/src/Contracts/LanguageLevelInspector.php,0.33333333333333,0.63235294117647,0.63235294117647,0.63235294117647,0.63235294117647,0.63235294117647,0.64705882352941,0.64705882352941,0.64705882352941,0.64705882352941,0.64705882352941,0.64705882352941,0.64705882352941
